Username	UserID	Tweet	Reply_to	Location	Date	Year	Month	Tweet_Translated
sti_ffy04	122114135	"@WillowWyse @FatEmperor @SWAtlasHoover Your notion of “false positive” is 100% out-of-sync with reality:

"	122114135.0	Fairfield, PA.   #RESISTANCE	Sun Sep 13 17:44:59 +0000 2020	2020	9	@WillowWyse @FatEmperor @SWAtlasHoover Your notion of “false positive” is 100% out-of-sync with reality:
claymarsh	46408066	@TonyMHodge Masks are effective in combination with physical distancing to reduce community spread of covid-19. I a… 	2411980100.0	Morgantown, WV	Sun Sep 13 17:44:59 +0000 2020	2020	9	@TonyMHodge Masks are effective in combination with physical distancing to reduce community spread of covid-19. I a…
FrHaribi	1279908360905560064	@BradleyCongress God wants us to cover our noses and mouths when among people so we don’t inadvertently transmit CO… 	1.1127241444271391e+18		Sun Sep 13 17:44:59 +0000 2020	2020	9	@BradleyCongress God wants us to cover our noses and mouths when among people so we don’t inadvertently transmit CO…
Kavvasakiman	2527962638	@SheffieldStar Couldn't care less about Covid19, but will not be booking anything out of concern of losing money. 🤬… 	29011733.0		Sun Sep 13 17:44:58 +0000 2020	2020	9	@SheffieldStar Couldn't care less about Covid19, but will not be booking anything out of concern of losing money. 🤬…
Raynsb	395613417	"@JonahDispatch Aside from simple accounting which may or may not be true.
China lies India has no idea how many hav… "	71627462.0		Sun Sep 13 17:44:58 +0000 2020	2020	9	"@JonahDispatch Aside from simple accounting which may or may not be true.
China lies India has no idea how many hav…"
Reach4Wellness	1105137920	Come here about legacy, family entrepreneurship and your business striving during COVID @HJRussellCo 			Sun Sep 13 17:44:58 +0000 2020	2020	9	Come here about legacy, family entrepreneurship and your business striving during COVID @HJRussellCo
straeko	850765769000538113	@Saladbar20 I want to go so bad. Even had a group and everything but god forbid some shit goes left on an internati… 	1671705769.0		Sun Sep 13 17:44:58 +0000 2020	2020	9	@Saladbar20 I want to go so bad. Even had a group and everything but god forbid some shit goes left on an internati…
JoeyApril10497	1169666655317876736	RT @Rssamul: Amul Brand building strategy during Covid .@Amul_Coop 		Limerick, Ireland	Sun Sep 13 17:44:57 +0000 2020	2020	9	RT @Rssamul: Amul Brand building strategy during Covid .@Amul_Coop
felipeacosta	17399788	"Porto Book fair annual visit: check!

F$*k you Coronavirus! "		Porto, Portugal	Sun Sep 13 17:44:57 +0000 2020	2020	9	"Porto Book fair annual visit: check!

F$*k you Coronavirus!"
herohatta	910123708253052929	"RT @10DowningStreet: From tomorrow in England, you can only socialise in groups of up to 6 people.
 
More information: "			Sun Sep 13 17:44:56 +0000 2020	2020	9	"RT @10DowningStreet: From tomorrow in England, you can only socialise in groups of up to 6 people.
 
More information:"
SkithDiphi	1285796094157307904	@andrewtheen An N-95 mask would help, but ye olde homemade COVID mask probably would do little beyond just making y… 	53454719.0		Sun Sep 13 17:44:56 +0000 2020	2020	9	@andrewtheen An N-95 mask would help, but ye olde homemade COVID mask probably would do little beyond just making y…
SilveriCecilia	2163141811	"RT @nytimes: The coronavirus may invade brain cells, hijacking them to make copies of itself and starving their neighbors to death.
"			Sun Sep 13 17:44:56 +0000 2020	2020	9	RT @nytimes: The coronavirus may invade brain cells, hijacking them to make copies of itself and starving their neighbors to death.
revfemme	454489508	Question 7: Do you know how you contracted COVID?  The short answer is no.  The longer answer is it was likely whil… 		Exeter, NH	Sun Sep 13 17:44:56 +0000 2020	2020	9	Question 7: Do you know how you contracted COVID?  The short answer is no.  The longer answer is it was likely whil…
BreakingNewzman	486361268	As you travel the country and continue to spread Covid (which you downplayed on tape there Nixon)  by holding mass… 			Sun Sep 13 17:44:56 +0000 2020	2020	9	As you travel the country and continue to spread Covid (which you downplayed on tape there Nixon)  by holding mass…
AbbieAbrah	3094741517	"RIP: MTK boss Kitaka succumbed to Covid-19, Family reveals - 
@MinofHealthUG  @PoliceUg"			Sun Sep 13 17:44:56 +0000 2020	2020	9	"RIP: MTK boss Kitaka succumbed to Covid-19, Family reveals - 
@MinofHealthUG  @PoliceUg"
CelticNotorious	1037748565664321537	RT @d_mos77: Father-of-three, 38, given two years to live after coronavirus crisis delayed cancer diagnosis 		Belfast ardoyne	Sun Sep 13 20:44:59 +0000 2020	2020	9	RT @d_mos77: Father-of-three, 38, given two years to live after coronavirus crisis delayed cancer diagnosis
healthxwiki	1266992255308455936	Few workforces have been as egregiously mistreated in US #COVID19 response as those in meat packing plants. Sm fine… 		US	Sun Sep 13 20:44:59 +0000 2020	2020	9	Few workforces have been as egregiously mistreated in US #COVID19 response as those in meat packing plants. Sm fine…
JDignum	154136730	Months after infection, COVID-19 patients report breathing difficulty, excessive fatigue - CTV News 		Calgary	Sun Sep 13 20:44:59 +0000 2020	2020	9	Months after infection, COVID-19 patients report breathing difficulty, excessive fatigue - CTV News
MommaMaple	1103023226907779073	RT @Acosta: Coronavirus deaths yesterday in the US: 698 versus Canada: 7, Germany: 2, and UK: 9 			Sun Sep 13 20:44:59 +0000 2020	2020	9	RT @Acosta: Coronavirus deaths yesterday in the US: 698 versus Canada: 7, Germany: 2, and UK: 9
HelenRushby1	1263960926	RT @davidschneider: World-beating track and trace, latest update: 		East Midlands, UK	Sun Sep 13 20:44:59 +0000 2020	2020	9	RT @davidschneider: World-beating track and trace, latest update:
char_slim	1102171100727988224	We need to stop and think about what's going on in the world, the pink elephant in the room. I've said for a long t… 	1.1021711007279882e+18		Sun Sep 13 20:44:59 +0000 2020	2020	9	We need to stop and think about what's going on in the world, the pink elephant in the room. I've said for a long t…
wilexel	4256375883	"""Israel imposes second nationwide COVID-19 lockdown as cases surge""  "			Sun Sep 13 20:44:59 +0000 2020	2020	9	"""Israel imposes second nationwide COVID-19 lockdown as cases surge"""
_iLoops	2369698530	@12parsecs Uno así, pero mamado y con acento chilango que decía que el coronavirus no existía 	20789962.0		Sun Sep 13 20:44:59 +0000 2020	2020	9	@ 12parsecs One like that, but sucked and with a Chilango accent that said that the coronavirus did not exist
RingRin53428406	1252717740470816781	RT @MariaRyanNH: Uncovering the Truth: Coronavirus in Wuhan Lab: 			Sun Sep 13 20:44:58 +0000 2020	2020	9	RT @MariaRyanNH: Uncovering the Truth: Coronavirus in Wuhan Lab:
McgauleThomas	838289962206310400	"RT @politico: Top advisers Sunday blamed everyone but the president for the nation’s plight during the pandemic
"		Hawaii, USA	Sun Sep 13 20:44:58 +0000 2020	2020	9	RT @politico: Top advisers Sunday blamed everyone but the president for the nation’s plight during the pandemic
aexterminators	152900244	Covid accident 		bellevue,wa 98008	Sun Sep 13 20:44:58 +0000 2020	2020	9	Covid accident
brentpcurran	148076470	@k_govers @Alex14516713 @cathmckenna @marcusbgee TRY HARDER PRINCESS .. THERE'S 9 PEOPLE IN ALL OF CANADA THAT ARE… 	2806448879.0		Sun Sep 13 20:44:58 +0000 2020	2020	9	@k_govers @Alex14516713 @cathmckenna @marcusbgee TRY HARDER PRINCESS .. THERE'S 9 PEOPLE IN ALL OF CANADA THAT ARE…
gigihux	24310233	"'Leave her alone': AMA backs Queensland Chief Health Officer on borders and funerals
"		Brisbane	Sun Sep 13 20:44:58 +0000 2020	2020	9	'Leave her alone': AMA backs Queensland Chief Health Officer on borders and funerals
principalweber	2787522340	@realDonaldTrump Would you please focus your efforts on listening to the medical experts regarding COVID and stop y… 	25073877.0		Sun Sep 13 20:44:58 +0000 2020	2020	9	@realDonaldTrump Would you please focus your efforts on listening to the medical experts regarding COVID and stop y…
SGGYUCATAN	2284194751	También, distinguimos con un minuto de aplausos la titánica labor que con valor, entrega y sacrificio realiza el pe… 	2284194751.0	Yucatán	Sun Sep 13 20:44:58 +0000 2020	2020	9	Also, we distinguish with a minute of applause the titanic work that with courage, dedication and sacrifice the pe ...
PETERHARP3R	27301402	Covid is raging, the economy is tanking, unemployment is astronomical, evictions have just begun, which means the h… 		iPhone: 34.101585,-118.341232	Sun Sep 13 20:44:58 +0000 2020	2020	9	Covid is raging, the economy is tanking, unemployment is astronomical, evictions have just begun, which means the h…
stxvos	1470445886	RT @SkyNews: Coronavirus: Number of UK cases rises by 3,330  		From The 15th To The Island 	Sun Sep 13 20:44:57 +0000 2020	2020	9	RT @SkyNews: Coronavirus: Number of UK cases rises by 3,330
dougiepen	278216480	What we don't know is how #COVID19 will interact with strains of flu. E.g., are ppl sick w/flu more likely to catch… 		Madison, WI	Sun Sep 13 20:44:57 +0000 2020	2020	9	What we don't know is how #COVID19 will interact with strains of flu. E.g., are ppl sick w/flu more likely to catch…
RenePIANOLeyva	1869541602	Lock him up and break up that COVID-19 party. 		New Jersey USA	Sun Sep 13 20:44:57 +0000 2020	2020	9	Lock him up and break up that COVID-19 party.
scottjamesreid	96157525	@WooperBruh @SkyNews Out of a population of almost 8,000,000,000. And that's with Covid on death certificate. Does… 	1.0520052634760479e+18	Edinburgh	Sun Sep 13 20:44:57 +0000 2020	2020	9	@WooperBruh @SkyNews Out of a population of almost 8,000,000,000. And that's with Covid on death certificate. Does…
washingtonpost	2467791	This Florida motel was in disarray before coronavirus. The pandemic pushed it over the edge. 		Washington, DC	Sun Sep 13 20:44:57 +0000 2020	2020	9	This Florida motel was in disarray before coronavirus. The pandemic pushed it over the edge.
tiredofhate1	917581711759814656	RT @KarluskaP: Time for an Investigation: Dr. Fauci and NIAID Accused of Collaboration with China on the COVID-19 Virus 			Sun Sep 13 20:44:57 +0000 2020	2020	9	RT @KarluskaP: Time for an Investigation: Dr. Fauci and NIAID Accused of Collaboration with China on the COVID-19 Virus
toddlombardo	90913397	@mehdirhasan I don't engage with Trump voters. It's useless. They cannot be educated. Presented with a fact, they c… 	130557513.0	Left coast	Sun Sep 13 20:44:57 +0000 2020	2020	9	@mehdirhasan I don't engage with Trump voters. It's useless. They cannot be educated. Presented with a fact, they c…
abarriosy	527978879	RT @la_patilla: Coronel de la Fanb falleció tras presentar complicaciones por coronavirus      º		Distrito Capital, Venezuela	Sun Sep 13 20:44:56 +0000 2020	2020	9	RT @la_patilla: Coronel de la Fanb died after presenting complications from coronavirus º
Brian_in_Dorset	4039738523	RT @Johnrashton47: 🦠Coronavirus: Government 'close to lies' over coronavirus deaths, warns expert | Politics News | Sky News 		UK	Sun Sep 13 20:44:56 +0000 2020	2020	9	RT @Johnrashton47: 🦠Coronavirus: Government 'close to lies' over coronavirus deaths, warns expert | Politics News | Sky News
caseyfrank1	14807920	RT @MiamiHerald: Skipping Mass over COVID-19 fears a ‘grave sin,’ Wisconsin archbishop warns Catholics 		Miami, Florida	Sun Sep 13 20:44:56 +0000 2020	2020	9	RT @MiamiHerald: Skipping Mass over COVID-19 fears a ‘grave sin,’ Wisconsin archbishop warns Catholics
dariowww2004	970013605931384834	Speranza a Repubblica: “Dobbiamo ancora mantenere il distanziamento, portare le mascherine, lavarci le mani, ma non… 			Sun Sep 13 20:44:56 +0000 2020	2020	9	"Hope to Repubblica: ""We still have to keep the distance, wear masks, wash our hands, but not ..."
BradfordBenn	27561491	"What the hell Floriduh 
Man accused of beating 70-year-old after being asked to step away while not wearing mask "		Wonderment	Sun Sep 13 20:44:56 +0000 2020	2020	9	"What the hell Floriduh 
Man accused of beating 70-year-old after being asked to step away while not wearing mask"
Awareness4L	1275149533404594179	"Coronavirus infections among young people rapidly increasing via @YouTube 

I guess we are… "			Sun Sep 13 20:44:56 +0000 2020	2020	9	"Coronavirus infections among young people rapidly increasing via @YouTube 

I guess we are…"
A82900491	871418138	RT @dcexaminer: .@JoeBiden claims thousands in military have died of coronavirus: The number is actually seven 			Sun Sep 13 20:44:56 +0000 2020	2020	9	RT @dcexaminer: .@JoeBiden claims thousands in military have died of coronavirus: The number is actually seven
Gasi_Nat	796925977594953728	"RT @tshamsi88: Years of Jobless Growth, Coronavirus Impact &amp; Rising Unemployment come back to haunt India. 
#BerozgarMaangeNyay

"		India	Sun Sep 13 20:44:56 +0000 2020	2020	9	"RT @tshamsi88: Years of Jobless Growth, Coronavirus Impact &amp; Rising Unemployment come back to haunt India. 
#BerozgarMaangeNyay

"
vikkids	15964748	It is completely unfair to the country a majority believe COVID-19 exists, the non believers feel entitled to expos… 		Washington, USA	Sun Sep 13 20:44:55 +0000 2020	2020	9	It is completely unfair to the country a majority believe COVID-19 exists, the non believers feel entitled to expos…
NSWEducation	276758011	@samaskydweller Hi, as mentioned on  NSW Health has only provided formal guidelines for Yea… 	1173213967.0	NSW, Australia	Sun Sep 13 23:44:59 +0000 2020	2020	9	@samaskydweller Hi, as mentioned on  NSW Health has only provided formal guidelines for Yea…
GeeounGi	990202448	RT @nypost: Chinese virologist claims she has proof COVID-19 was made in Wuhan lab 		bkk thailand	Sun Sep 13 23:44:59 +0000 2020	2020	9	RT @nypost: Chinese virologist claims she has proof COVID-19 was made in Wuhan lab
RickyXSav	820115337567870977	RT @nypost: Chinese virologist claims she has proof COVID-19 was made in Wuhan lab 		Richmond, CA	Sun Sep 13 23:44:59 +0000 2020	2020	9	RT @nypost: Chinese virologist claims she has proof COVID-19 was made in Wuhan lab
AnkeGreen	1301366464121724928	@MLevitt_NP2013 What do you think of this article which references you? 	7.783414093130424e+17		Sun Sep 13 23:44:59 +0000 2020	2020	9	@MLevitt_NP2013 What do you think of this article which references you?
CampiOscar	505003453	El Hospital Perrupato reportó 36 nuevos positivos de coronavirus. a través de @ShowgolRadio		San Martín (Mza.)	Sun Sep 13 23:44:59 +0000 2020	2020	9	The Perrupato Hospital reported 36 new positives for coronavirus. via @ShowgolRadio
riet12	28239912	@GOPChairwoman And covid testing causes deaths? You're just making stuff up. Is there a required dose of kool-aid t… 	2353605901.0		Sun Sep 13 23:44:58 +0000 2020	2020	9	@GOPChairwoman And covid testing causes deaths? You're just making stuff up. Is there a required dose of kool-aid t…
benicar_angelik	139210256	RT @capa_invisible: Amo al cast de Animales Fantásticos, los tkm y les quiero poner un protego coronavirus 		Peru	Sun Sep 13 23:44:58 +0000 2020	2020	9	RT @capa_invisible: I love the cast of Fantastic Animals, the tkm and I want to put a coronavirus protection on them
doctor_love87	848945411100471296	Trump will be hosting an indoor rally tonight in Henderson, NV. They’re in direct violation of gathering prohibitio… 		Philadelphia, PA	Sun Sep 13 23:44:58 +0000 2020	2020	9	Trump will be hosting an indoor rally tonight in Henderson, NV. They’re in direct violation of gathering prohibitio…
msunielsen	22819266	From @ASlavitt - Covid Update - Sept 13 by my calendar 		Michigan, on traditional lands of Anishinabewaki, Odawa, & Peoria peoples.	Sun Sep 13 23:44:58 +0000 2020	2020	9	From @ASlavitt - Covid Update - Sept 13 by my calendar
NDia1185	1079666710871912448	RT @climate: Joint Medical Store and Standard Chartered joined forces to meet Uganda's PPE needs amid Covid-19. Find out how 			Sun Sep 13 23:44:58 +0000 2020	2020	9	RT @climate: Joint Medical Store and Standard Chartered joined forces to meet Uganda's PPE needs amid Covid-19. Find out how
jcrew756	28774609	including some of the KeyPolicies Trump has implemented to specifically help BlackAmericans &amp; how he’s effectively… 		St Helens, OR	Sun Sep 13 23:44:58 +0000 2020	2020	9	including some of the KeyPolicies Trump has implemented to specifically help BlackAmericans &amp; how he’s effectively… 
