Username	UserID	Tweet	Reply_to	Location	Date	Coordinates	Tweet_Translated
seanbamforth	10439202	"This is a really good article on ""Karen's"" by @helenlewis, and it goes some way to explaining my discomfort with it… "		Calderdale, UK	Wed Aug 19 08:44:59 +0000 2020		"This is a really good article on ""Karen's"" by @helenlewis, and it goes some way to explaining my discomfort with it…"
WOSP_z_AML	832444952714027008	"We fight COVID-19 #CORONAVIRUS
SHOW YOU ARE GOOD AND NOBLE !!!                  
ACCOUNT for payments for helpers:… "		POLAND	Wed Aug 19 08:44:59 +0000 2020		"We fight COVID-19 #CORONAVIRUS
SHOW YOU ARE GOOD AND NOBLE !!!                  
ACCOUNT for payments for helpers:…"
FatemaMohamadi	1191259932689125376	"RT @Reporterlyaf: COVID-19: Afghan Tally Reaches 37,759
#Afghanistan #COVID19 #Coronavirus 
Read more:  "			Wed Aug 19 08:44:59 +0000 2020		"RT @Reporterlyaf: COVID-19: Afghan Tally Reaches 37,759
#Afghanistan #COVID19 #Coronavirus 
Read more:"
VoxEurop	42586014	The vaccine against the #coronavirus announced by Russian President Vladimir #Putin earlier was greeted with some s… 		Europe	Wed Aug 19 08:44:57 +0000 2020		The vaccine against the #coronavirus announced by Russian President Vladimir #Putin earlier was greeted with some s…
DeeClayton	19484095	Completely different!! I could put my nose in a marmite jar &amp; not smell even a tiny whiff. Same with Branston, smok… 		Beautiful Cotswolds.	Wed Aug 19 08:44:55 +0000 2020		Completely different!! I could put my nose in a marmite jar &amp; not smell even a tiny whiff. Same with Branston, smok… 
WendySh55289590	1260657810804740097	"RT @riseupmelbourne: Bombard this poll, people. Destroy it. For mandatory vaccination. We need as many as you can! 👊
 "			Wed Aug 19 08:44:53 +0000 2020		RT @riseupmelbourne: Bombard this poll, people. Destroy it. For mandatory vaccination. We need as many as you can! 👊
Exx_______	1246470892332482563	"RT @dbongino: Governor Who Oversaw Coronavirus Nursing Home Disaster Publishes Book on Coronavirus Leadership 🤦‍♂️

"		Around the World 	Wed Aug 19 08:44:51 +0000 2020		RT @dbongino: Governor Who Oversaw Coronavirus Nursing Home Disaster Publishes Book on Coronavirus Leadership 🤦‍♂️
3rd_Doctor	55684757	RT @PriestleyGeorge: BBC News - Coronavirus smell loss 'different from cold and flu' 		North Yorkshire	Wed Aug 19 08:44:50 +0000 2020		RT @PriestleyGeorge: BBC News - Coronavirus smell loss 'different from cold and flu'
AugusteRaider	1163729728156471297	@orangin_around @CarlZha Tell me if any country's first case come from China ，China is the first country telling th… 	1.0017422931902833e+18	228‌184‌173 229‌155‌189	Wed Aug 19 08:44:49 +0000 2020		@orangin_around @CarlZha Tell me if any country's first case come from China ，China is the first country telling th…
LindaJH9	1274438775834279937	RT @RealDeniseWelch: Happy to share the @MailOnline piece. Don’t always believe them but this is backed by concrete data 			Wed Aug 19 08:44:48 +0000 2020		RT @RealDeniseWelch: Happy to share the @MailOnline piece. Don’t always believe them but this is backed by concrete data
malreworked	3025405620	"Love this man #Corbyn #JeremyCorbyn 

"		Ibiza // Manchester // Devon	Wed Aug 19 08:44:47 +0000 2020		Love this man #Corbyn #JeremyCorbyn
JoanneBasecki	15742309	RT @riteshbatra: Loved @AndrewYang ’s response here 		Binghamton NY	Wed Aug 19 08:44:47 +0000 2020		RT @riteshbatra: Loved @AndrewYang ’s response here
roger_mailsac	3873396981	@ClarkeMicah Seen this? Apparently in China you are not considered to be infectious unless you actually have sympto… 	405605548.0		Wed Aug 19 08:44:46 +0000 2020		@ClarkeMicah Seen this? Apparently in China you are not considered to be infectious unless you actually have sympto…
Kellyk84471553	565629301	"@CRITHINKCLUB @userdeebee Wake-up, ppl:

640 DOCTORS STATE, ""COVID-19 IS A GLOBAL SCAM""

EVIDENCES THAT THE OFFICIA… "	1.2112948767063327e+18	No lists/trains/proselytizing.	Wed Aug 19 08:44:45 +0000 2020		"@CRITHINKCLUB @userdeebee Wake-up, ppl:

640 DOCTORS STATE, ""COVID-19 IS A GLOBAL SCAM""

EVIDENCES THAT THE OFFICIA…"
iamkkc7	977044057024270336	"RT @alfonslopeztena: New Zealand recorded coronavirus toll since the epidemic began:
• 1293 infectons
• 22 deaths
h…"		India	Wed Aug 19 08:44:44 +0000 2020		"RT @alfonslopeztena: New Zealand recorded coronavirus toll since the epidemic began:
• 1293 infectons
• 22 deaths
h…"
monkey_viral	3081725823	"#Coronavirus: UK to ramp up coronavirus monitoring programme is now trending on 
"		Globe & Beyond	Wed Aug 19 08:44:43 +0000 2020		#Coronavirus: UK to ramp up coronavirus monitoring programme is now trending on
ebizarch	53276941	"RT @washingtonpost: Can dogs detect the novel coronavirus?

The nose knows, scientists hope. "		FL US, Europe and Asia	Wed Aug 19 08:44:42 +0000 2020		"RT @washingtonpost: Can dogs detect the novel coronavirus?

The nose knows, scientists hope."
alloverthemapMG	262822001	RT @TIME: Some coronavirus patients are reporting symptoms that last months. Nobody knows exactly how to treat them 		Ottawa, Ontario - Canada	Wed Aug 19 08:44:41 +0000 2020		RT @TIME: Some coronavirus patients are reporting symptoms that last months. Nobody knows exactly how to treat them
Tashtania	2167586449	Scott Morrison now says any coronavirus vaccine will not be compulsory, despite earlier saying he expected that wou… 		Melbourne, Victoria	Wed Aug 19 08:44:40 +0000 2020		Scott Morrison now says any coronavirus vaccine will not be compulsory, despite earlier saying he expected that wou…
BadScientryst	614866941	RT @CBSLA: An Orange County woman is sharing her story of recovering from COVID-19 after receiving the experimental drug Leronlimab. 		Florida, USA	Wed Aug 19 08:44:39 +0000 2020		RT @CBSLA: An Orange County woman is sharing her story of recovering from COVID-19 after receiving the experimental drug Leronlimab.
kenbruce	39571030	"RT @Rachael_Swindon: 9 U-turns that expose the Tories' coronavirus chaos - from GCSEs to school meals 

"		Perth, Scotland	Wed Aug 19 08:44:36 +0000 2020		RT @Rachael_Swindon: 9 U-turns that expose the Tories' coronavirus chaos - from GCSEs to school meals
joedeb	22254862	With rights come responsibilities: how coronavirus is a pandemic of hypocrisy 		Illinois	Wed Aug 19 08:44:36 +0000 2020		With rights come responsibilities: how coronavirus is a pandemic of hypocrisy
BNNNEWSCOM	185224746	COVID-19 situation in Baltic States unbalanced; Lithuania remains head in terms of confirmed patients. 		Rīga	Wed Aug 19 08:44:34 +0000 2020		COVID-19 situation in Baltic States unbalanced; Lithuania remains head in terms of confirmed patients.
AlfredGliddon	1505791153	RT @brexit_sham: Germany to extend coronavirus furlough to 24 months... 			Wed Aug 19 08:44:32 +0000 2020		RT @brexit_sham: Germany to extend coronavirus furlough to 24 months...
bert_anders	791211828	To be or not to be : will the vaccine be mandatory or encouraged?  #COVID19 #vaccine #economy (!!!!) #Health… 			Wed Aug 19 08:44:31 +0000 2020		To be or not to be : will the vaccine be mandatory or encouraged?  #COVID19 #vaccine #economy (!!!!) #Health…
Laite_Love	1247517399890268160	Can you stab your eyeballs with your untested vaccines mate 			Wed Aug 19 08:44:30 +0000 2020		Can you stab your eyeballs with your untested vaccines mate
NTelegraph	18938121	Northamptonshire will be one of the first areas in the country to take on local contact tracing as health chiefs ba… 		Northamptonshire	Wed Aug 19 08:44:30 +0000 2020		Northamptonshire will be one of the first areas in the country to take on local contact tracing as health chiefs ba…
LawNewsAfrica	333974021	COVID-19: Patient Confidentiality And Right To Medical Laboratory Reports By @PunukaAttorneys		World Wide	Wed Aug 19 08:44:30 +0000 2020		COVID-19: Patient Confidentiality And Right To Medical Laboratory Reports By @PunukaAttorneys
SagebrushTimes	1081670171075301376	Tyrant Bitch Oregon Gov. Kate Brown issued new unlawful  guidance Friday requiring employees to wear face coverings… 		Cloud9 in 7thHeaven	Wed Aug 19 08:44:29 +0000 2020		Tyrant Bitch Oregon Gov. Kate Brown issued new unlawful  guidance Friday requiring employees to wear face coverings…
blackandwhiteom	113464460	RT @TIME: Some coronavirus patients are reporting symptoms that last months. Nobody knows exactly how to treat them 		Muscat , Oman 	Wed Aug 19 08:44:28 +0000 2020		RT @TIME: Some coronavirus patients are reporting symptoms that last months. Nobody knows exactly how to treat them
mia_da_yugoloth	1273724279306121217	RT @Independent: Homeless people to be given smartphones and laptops for support during pandemic 			Wed Aug 19 08:44:26 +0000 2020		RT @Independent: Homeless people to be given smartphones and laptops for support during pandemic
mfnid	331380885	"RT @AJEnglish: COVID-19 updates 👉 

🌐 Global cases surpass 22 million
🇦🇺 Australia signs a deal for a potential vacc…"		Indonesia 🇮🇩	Wed Aug 19 08:44:25 +0000 2020		"RT @AJEnglish: COVID-19 updates 👉 

🌐 Global cases surpass 22 million
🇦🇺 Australia signs a deal for a potential vacc…"
Nepal_News_En	2416885579	Khabarhub: Birgunj reports two more deaths from coronavirus - 		Kathmandu, Nepal	Wed Aug 19 08:44:24 +0000 2020		Khabarhub: Birgunj reports two more deaths from coronavirus -
Naufal69872888	1292049518687670275	RT @SkyNews: Coronavirus: UK testing to be ramped up to 150,000 per fortnight 		Kano Nigeria.	Wed Aug 19 08:44:23 +0000 2020		RT @SkyNews: Coronavirus: UK testing to be ramped up to 150,000 per fortnight
theworldweare	1644485852	In Alto Mujucaí, at the #Yanomami territory, the number of Covid cases are shooting to the roof. According to… 		Witham Friary, England	Wed Aug 19 08:44:22 +0000 2020		In Alto Mujucaí, at the #Yanomami territory, the number of Covid cases are shooting to the roof. According to…
AMAinsight	722701984160182272	World is NOWHERE near reaching herd immunity against the coronavirus and the controversial strategy is 'NOT a solut… 			Wed Aug 19 08:44:20 +0000 2020		World is NOWHERE near reaching herd immunity against the coronavirus and the controversial strategy is 'NOT a solut…
BearConway	458225644	RT @bigoneosv: @ProfKarolSikora Heres another ward rushed off its feet during covid lock down 		London	Wed Aug 19 08:44:59 +0000 2020		RT @bigoneosv: @ProfKarolSikora Heres another ward rushed off its feet during covid lock down
seanbamforth	10439202	"This is a really good article on ""Karen's"" by @helenlewis, and it goes some way to explaining my discomfort with it… "		Calderdale, UK	Wed Aug 19 08:44:59 +0000 2020		"This is a really good article on ""Karen's"" by @helenlewis, and it goes some way to explaining my discomfort with it…"
LiveUp70	1277132973381267456	भारत कोरोना वैक्सीन बनाने की दिशा में तेज़ी से आगे बध रहा है। अगर सब कुछ ठीक रहा तो भारत ही सबसे पहले कोरोना वैक्सी… 			Wed Aug 19 08:44:59 +0000 2020		India is moving fast towards making the Corona vaccine. If everything goes well then India is the first corona vaccine…
WOSP_z_AML	832444952714027008	"We fight COVID-19 #CORONAVIRUS
SHOW YOU ARE GOOD AND NOBLE !!!                  
ACCOUNT for payments for helpers:… "		POLAND	Wed Aug 19 08:44:59 +0000 2020		"We fight COVID-19 #CORONAVIRUS
SHOW YOU ARE GOOD AND NOBLE !!!                  
ACCOUNT for payments for helpers:…"
FatemaMohamadi	1191259932689125376	"RT @Reporterlyaf: COVID-19: Afghan Tally Reaches 37,759
#Afghanistan #COVID19 #Coronavirus 
Read more:  "			Wed Aug 19 08:44:59 +0000 2020		"RT @Reporterlyaf: COVID-19: Afghan Tally Reaches 37,759
#Afghanistan #COVID19 #Coronavirus 
Read more:"
martinolicam	534705377	"RT @La_SER: Xavier Domènech: ''El coronavirus ha puesto de manifiesto que el sistema autonómico es fallido""



Una e…"		Bonn, Alemania	Wed Aug 19 08:44:59 +0000 2020		"RT @La_SER: Xavier Domènech: '' The coronavirus has revealed that the autonomic system is failed ""



One and…"
tnnthailand	76267146	"เกาหลีใต้เตือน! ไวรัสโควิด-19 เสี่ยงระบาดทั่วประเทศ      

#CPร่วมจับมือสู้Covid… "		Bangkok	Wed Aug 19 08:44:59 +0000 2020		"South Korea warned! COVID-19 Risk of epidemic across the country

#CP joins hands to fight Covid ..."
DoctorCardona	517579027	"L’escola NO sera viable!!!😳
.
’A l'octubre tindrem totes les escoles tancades'🤬
.
Si el futbol amb PCRs massius ha… "			Wed Aug 19 08:44:58 +0000 2020		"The school will NOT be viable !!! 😳
.
""All schools will be closed in October.""
.
If football with massive PCRs has…"
alfdom	18998291	RT @yahoolife: 'No evidence' oleandrin can cure COVID-19, as experts warn that it can be toxic 		Roswell, NM	Wed Aug 19 08:44:58 +0000 2020		RT @yahoolife: 'No evidence' oleandrin can cure COVID-19, as experts warn that it can be toxic
Corobain1987	37203983	RT @BillPlaschke: I've got the 'Rona, and you're probably numb from hearing stories like mine, but here's what nobody tells you... 		Lancaster,uk	Wed Aug 19 08:44:58 +0000 2020		RT @BillPlaschke: I've got the 'Rona, and you're probably numb from hearing stories like mine, but here's what nobody tells you...
hillclime	619056084	RT @kerpen: FDA warns labs of high false positive rates with Thermo Fisher Scientific TaqPath COVID-19 Combo Kit 		over here	Wed Aug 19 08:44:58 +0000 2020		RT @kerpen: FDA warns labs of high false positive rates with Thermo Fisher Scientific TaqPath COVID-19 Combo Kit
david_lalas	801157605347495936	"RT @xdridiaz: el día que el coronavirus se termine necesito hacer una fiesta así 
fav y te vienes :) "		Segovia, España	Wed Aug 19 08:44:58 +0000 2020		"RT @xdridiaz: the day the coronavirus ends I need to have a party like this
fav and you come :)"
elniejynent	1574480946	RT @Jasfher: WHO: Don't hope for a vaccine, improve COVID-19 response 		2022 ☀️	Wed Aug 19 08:44:57 +0000 2020		RT @Jasfher: WHO: Don't hope for a vaccine, improve COVID-19 response
Dynamo24	173836390	@danielhurstbne @EliasVisontay Well at least @qatarairways are flying .. @Qantas has grounded itself. An airline is… 	21972670.0	Europe ...	Wed Aug 19 08:44:57 +0000 2020		@danielhurstbne @EliasVisontay Well at least @qatarairways are flying .. @Qantas has grounded itself. An airline is…
VoxEurop	42586014	The vaccine against the #coronavirus announced by Russian President Vladimir #Putin earlier was greeted with some s… 		Europe	Wed Aug 19 08:44:57 +0000 2020		The vaccine against the #coronavirus announced by Russian President Vladimir #Putin earlier was greeted with some s…
PatThomas45	966000091420069888	@NappingNanna It's sad that someone supporting Trump cannot see the difference between civilian casualties via dron… 	8.901123519529206e+17	Texas, USA	Wed Aug 19 08:44:56 +0000 2020		@NappingNanna It's sad that someone supporting Trump cannot see the difference between civilian casualties via dron…
