index	Username	UserID	Tweet	Location	Date	Year	Month	Tweet_Translated	Tweets_Clean	Latitude	Longitude
11760	iamroyalempress	885037536	Company Set to Manufacture COVID-19 Vaccine for US Intentionally Sold Faulty Biodefense Products 		Thu Aug 20 20:44:55 +0000 2020	2020	8	Company Set to Manufacture COVID-19 Vaccine for US Intentionally Sold Faulty Biodefense Products 	company set manufacture vaccine intentionally sold faulty biodefense products	No latitude	No longitude
11761	AerialVisionPro	3401555122	@HairGavins @SebGorka @PamBondi @LeeSmithDC @RepLeeZeldin @bdabramson It's amazing how you can be so repetitively w… 	Huntersville, NC	Thu Aug 20 20:44:55 +0000 2020	2020	8	@HairGavins @SebGorka @PamBondi @LeeSmithDC @RepLeeZeldin @bdabramson It's amazing how you can be so repetitively w… 	@hairgavins @sebgorka @pambondi @leesmithdc @repleezeldin @bdabramson amazing repetitively w	35.410845	-80.8429094
11762	adrissande	2943206361	RT @wingoz: Georgia State QB announces he has a heart condition from COVID 19 and won’t play this year 	Minnesota, USA	Thu Aug 20 20:44:55 +0000 2020	2020	8	RT @wingoz: Georgia State QB announces he has a heart condition from COVID 19 and won’t play this year 	@wingoz georgia state qb announces heart condition play year	45.9896587	-94.6113288
11763	kenth_m	469408267	Police raids Mykonos party with 500 guests, arrests couple for quarantine violation  #Covid19 #Corona #Grekland	Landvetter Sverige	Thu Aug 20 20:44:55 +0000 2020	2020	8	Police raids Mykonos party with 500 guests, arrests couple for quarantine violation  #Covid19 #Corona #Grekland	police raids mykonos party 500 guests arrests couple quarantine violation #corona #grekland	57.6886943	12.219017
11764	ObKeeng	313281914	"It's a little funny to me how everyone is shifting blame for coronavirus infections in the press

""Mystery cases"" w… "	@ObKeeng	Thu Aug 20 20:44:54 +0000 2020	2020	8	"It's a little funny to me how everyone is shifting blame for coronavirus infections in the press

""Mystery cases"" w… "	little funny everyone shifting blame infections press mystery cases w	No latitude	No longitude
11765	ErinMaryWallis1	1220439193664376833	Coronavirus crisis: No new COVID-19 cases recorded in WA but State’s tally climbs to 601 with two historical infect… 	Fremantle, Perth (WA)	Thu Aug 20 23:44:58 +0000 2020	2020	8	Coronavirus crisis: No new COVID-19 cases recorded in WA but State’s tally climbs to 601 with two historical infect… 	crisis cases recorded wa state tally climbs 601 two historical infect	-32.0686634	115.9971482
11766	AustrianAnarchy	1205099772	RT @GeorgiaLogCabin: Harris [D-CA] fails multiple fact checks 	Knoxville, TN	Thu Aug 20 23:44:56 +0000 2020	2020	8	RT @GeorgiaLogCabin: Harris [D-CA] fails multiple fact checks 	@georgialogcabin harris d-ca fails multiple fact checks	35.9603948	-83.9210261
11767	Mntgmry_Brwstr	563655367	But didn’t the @VicGovtNews just ban hydroxychloroquine Mr @VictorianCHO  	Sydney	Thu Aug 20 23:44:55 +0000 2020	2020	8	But didn’t the @VicGovtNews just ban hydroxychloroquine Mr @VictorianCHO  	@vicgovtnews ban hydroxychloroquine mr @victoriancho	-33.8548157	151.2164539
11768	SvenSimon16	1253096177538666497	RT @axios: A new study finds that children may play a larger role in the spread of coronavirus than previously realized. 		Thu Aug 20 23:44:55 +0000 2020	2020	8	RT @axios: A new study finds that children may play a larger role in the spread of coronavirus than previously realized. 	@axios study finds children may play larger role spread previously realized	No latitude	No longitude
11769	sightmagazine	19581044	Returning home, Venezuelans face accusations of spreading COVID-19 @SightMagazine #Venezuela #COVID19… 	Australia	Thu Aug 20 23:44:54 +0000 2020	2020	8	Returning home, Venezuelans face accusations of spreading COVID-19 @SightMagazine #Venezuela #COVID19… 	returning home venezuelans face accusations spreading @sightmagazine #venezuela	-24.7761086	134.755
11770	1947_lew	1221474245424885761	"@realDonaldTrump ""Trump Says That Coronavirus Pandemic Is 'God Testing Me' to Rebuild the U.S. Economy"" what god is… "		Thu Aug 20 23:44:52 +0000 2020	2020	8	"@realDonaldTrump ""Trump Says That Coronavirus Pandemic Is 'God Testing Me' to Rebuild the U.S. Economy"" what god is… "	@realdonaldtrump trump says pandemic god testing rebuild economy god	No latitude	No longitude
11771	mandrade547	1412457421	"#coronavirus #Colombia reported 11,541 new cases and 204 new deaths 
🇨🇴
Total: 513,719
World: 8°
Deaths: 16,183
Wor… "	Santiago, Chile	Thu Aug 20 23:44:52 +0000 2020	2020	8	"#coronavirus #Colombia reported 11,541 new cases and 204 new deaths 
🇨🇴
Total: 513,719
World: 8°
Deaths: 16,183
Wor… "	#colombia reported 11,541 cases 204 deaths 🇨 🇴 total 513,719 world ° deaths 16,183 wor	-33.4377968	-70.6504451
11772	EvenBeeeeetter	3824531669	RT @TAMU: Texas A&amp;M announces student COVID-19 Random Testing Program: 		Thu Aug 20 23:44:51 +0000 2020	2020	8	RT @TAMU: Texas A&amp;M announces student COVID-19 Random Testing Program: 	@tamu texas announces student random testing program	No latitude	No longitude
11773	stuartrobertmp	21961243	➡ Participants who live in SIL and non-SIL arrangements now have access to additional Assistance with Daily Living… 	Gold Coast	Thu Aug 20 23:44:50 +0000 2020	2020	8	➡ Participants who live in SIL and non-SIL arrangements now have access to additional Assistance with Daily Living… 	➡ participants live sil non-sil arrangements access additional assistance daily living	-28.0023731	153.4145987
11774	acjj1323	2691010085	Dr. Fauci could've just gave the worst news about coronavirus yet 	Pennsylvania, USA	Thu Aug 20 23:44:49 +0000 2020	2020	8	Dr. Fauci could've just gave the worst news about coronavirus yet 	dr fauci could've gave worst news yet	40.9699889	-77.7278831
11775	dailyrepublic	15427690	U.S. House Speaker Pelosi says she opposes smaller coronavirus relief bill 	Mitchell SD	Thu Aug 20 23:44:49 +0000 2020	2020	8	U.S. House Speaker Pelosi says she opposes smaller coronavirus relief bill 	house speaker pelosi says opposes smaller relief bill	43.70953	-98.025379
11776	Gekko_au	1210379403332423680	"“The spread of coronavirus in Australia is … a result of neoliberalism”

Politics has per se killed more people in… "	Melbourne, AU	Thu Aug 20 23:44:48 +0000 2020	2020	8	"“The spread of coronavirus in Australia is … a result of neoliberalism”

Politics has per se killed more people in… "	spread australia result neoliberalism politics per killed people	-37.8142176	144.9631608
11777	ToddBohannon	527131496	“The Detroit Fed of Teachers, which represents teachers in the Detroit Public Schools Community Dist, announced Wed… 	Occupied Duwamish Territory	Thu Aug 20 23:44:48 +0000 2020	2020	8	“The Detroit Fed of Teachers, which represents teachers in the Detroit Public Schools Community Dist, announced Wed… 	detroit fed teachers represents teachers detroit public schools community dist announced wed	No latitude	No longitude
11778	hockeyhellspot	985622166635974657	RT @joeheenan: Man who caught Coronavirus in his office says there's little chance of catching Coronavirus in your office 		Thu Aug 20 23:44:46 +0000 2020	2020	8	RT @joeheenan: Man who caught Coronavirus in his office says there's little chance of catching Coronavirus in your office 	@joeheenan man caught office says there's little chance catching office	No latitude	No longitude
11779	adi7anand	15247690	"RT @KXAN_News: 12.26% of all tests in Texas since the start of the pandemic have been positive.

TODAY'S NUMBERS: "	Austin, TX	Thu Aug 20 23:44:45 +0000 2020	2020	8	"RT @KXAN_News: 12.26% of all tests in Texas since the start of the pandemic have been positive.

TODAY'S NUMBERS: "	@kxan_news 12.26 tests texas since start pandemic positive today's numbers	30.2711286	-97.7436995
11780	ReeW70685890	1264717460839768064	RT @Jimcorrsays: BOMBSHELL: WHO Coronavirus PCR Test Primer Sequence is Found in All Human DNA.  		Thu Aug 20 23:44:45 +0000 2020	2020	8	RT @Jimcorrsays: BOMBSHELL: WHO Coronavirus PCR Test Primer Sequence is Found in All Human DNA.  	@jimcorrsays bombshell pcr test primer sequence found human dna	No latitude	No longitude
11781	PatrickinSD	28256453	"RT @J_Hurstman: @SenBillCassidy And just one day later.....want to reconsider your advice, ""doctor""?
"	California, USA	Thu Aug 20 23:44:45 +0000 2020	2020	8	"RT @J_Hurstman: @SenBillCassidy And just one day later.....want to reconsider your advice, ""doctor""?
"	@j_hurstman @senbillcassidy one day later want reconsider advice doctor	36.7014631	-118.7559974
11782	RadicalLib	1652311	RT @EternalEnglish: Coronavirus? What happened to COVID-19? Coronaviruses include the common cold and flu. 		Thu Aug 20 23:44:45 +0000 2020	2020	8	RT @EternalEnglish: Coronavirus? What happened to COVID-19? Coronaviruses include the common cold and flu. 	@eternalenglish happened coronaviruses include common cold flu	No latitude	No longitude
11783	eggwardj	1238486083	"Latest on COVID-19 worldwide as of 07:11 PhST, August 21, 2020.

"	Republic of the Philippines	Thu Aug 20 23:44:45 +0000 2020	2020	8	"Latest on COVID-19 worldwide as of 07:11 PhST, August 21, 2020.

"	latest worldwide 07:11 phst august 21 2020	12.7503486	122.7312101
11784	lindsaymarie88	25286604	@JoeBiden may be able to clean up the #coronavirus crisis a little but the sad fact is we still have til January 20… 	Maryland, USA	Thu Aug 20 23:44:44 +0000 2020	2020	8	@JoeBiden may be able to clean up the #coronavirus crisis a little but the sad fact is we still have til January 20… 	@joebiden may able clean crisis little sad fact still til january 20	39.5162234	-76.9382069
11785	tupperware_slut	886055565469913089	@iamcardib 26 year old stripper who’s been out of work due to coronavirus 😓 going back to school on Monday, gonna s… 	Orlando, FL	Thu Aug 20 23:44:41 +0000 2020	2020	8	@iamcardib 26 year old stripper who’s been out of work due to coronavirus 😓 going back to school on Monday, gonna s… 	@iamcardib 26 year old stripper work due 😓 going back school monday gonna	28.5421109	-81.3790304
11786	MaryStringini	2788623140	A pediatric patient in Orange County has died from the coronavirus. 	Los Angeles, CA	Thu Aug 20 23:44:40 +0000 2020	2020	8	A pediatric patient in Orange County has died from the coronavirus. 	pediatric patient orange county died	34.0536909	-118.2427666
11787	TunedToTheresa	32578531	Teachers unions test goodwill with strike threats, hardball negotiations  via @politico	Oakland, CA	Thu Aug 20 23:44:39 +0000 2020	2020	8	Teachers unions test goodwill with strike threats, hardball negotiations  via @politico	teachers unions test goodwill strike threats hardball negotiations @politico	44.4521637	-64.3551639
11788	Alheri	69583	RT @democracynow: Hundreds of Wildfires Choke CA, as Coronavirus Sidelines Prisoner Firefighters 	Virtual commuter	Thu Aug 20 23:44:38 +0000 2020	2020	8	RT @democracynow: Hundreds of Wildfires Choke CA, as Coronavirus Sidelines Prisoner Firefighters 	@democracynow hundreds wildfires choke ca sidelines prisoner firefighters	No latitude	No longitude
11789	Castletonian	45134974	@boucherhayes @angiebeeb Hogan and his office unavailable for comment 	Ireland	Thu Aug 20 23:44:38 +0000 2020	2020	8	@boucherhayes @angiebeeb Hogan and his office unavailable for comment 	@boucherhayes @angiebeeb hogan office unavailable comment	52.865196	-7.9794599
11791	BigDeporte	1132952625471787008	"#NBA #NFL #MLB #NHL #NASCAR #MLS #TDF2020
#LaLiga #PremierLeague
#COVID19 #Covid_19
#BigDeporte #GeniouxMG 
Positiv… "	United States	Thu Aug 20 23:44:35 +0000 2020	2020	8	"#NBA #NFL #MLB #NHL #NASCAR #MLS #TDF2020
#LaLiga #PremierLeague
#COVID19 #Covid_19
#BigDeporte #GeniouxMG 
Positiv… "	#nba #nfl #mlb #nhl #nascar #mls #tdf2020 #laliga #premierleague #covid_19 #bigdeporte #geniouxmg positiv	39.7837304	-100.4458825
11792	FOXLA	9648652	A pediatric patient in Orange County has died from the coronavirus. 	Los Angeles, CA	Thu Aug 20 23:44:35 +0000 2020	2020	8	A pediatric patient in Orange County has died from the coronavirus. 	pediatric patient orange county died	34.0536909	-118.2427666
11793	defjoy	30591401	@realDonaldTrump Boring!! Lies and name-calling are no substitute for actual work. Here are some more round numbers… 	Cortland, NY	Thu Aug 20 23:44:35 +0000 2020	2020	8	@realDonaldTrump Boring!! Lies and name-calling are no substitute for actual work. Here are some more round numbers… 	@realdonaldtrump boring lies name-calling substitute actual work round numbers	42.5842136	-76.0704906
11794	yahmpy	43328688	RT @PhillyDailyNews: Daily News |  Indoor dining can resume in Philly on Sept. 8; New Jersey will allow high school sports 		Thu Aug 20 23:44:35 +0000 2020	2020	8	RT @PhillyDailyNews: Daily News |  Indoor dining can resume in Philly on Sept. 8; New Jersey will allow high school sports 	@phillydailynews daily news indoor dining resume philly sept jersey allow high school sports	No latitude	No longitude
11795	MangoesMoro	748724199619833856	RT @couriermail: State border closures high on agenda at today's National Cabinet. #auspol #qldpol 	Mareeba, Queensland	Thu Aug 20 23:44:34 +0000 2020	2020	8	RT @couriermail: State border closures high on agenda at today's National Cabinet. #auspol #qldpol 	@couriermail state border closures high agenda today's national cabinet #auspol #qldpol	-17.129513000000003	143.92421903082817
11796	Arminio_23	1264265983486722056	RT @HSSportsNJ: Task force wants to see N.J. spring athletes get what coronavirus took away 	Seaside Heights, NJ	Thu Aug 20 23:44:33 +0000 2020	2020	8	RT @HSSportsNJ: Task force wants to see N.J. spring athletes get what coronavirus took away 	@hssportsnj task force wants see n j spring athletes get took away	39.9427613	-74.0735588
11797	GhiassiGm	789805332	"RT @LegalerHQ: Stay safe out there #students! 

"	sydney australia	Thu Aug 20 23:44:32 +0000 2020	2020	8	"RT @LegalerHQ: Stay safe out there #students! 

"	@legalerhq stay safe #students	-33.8548157	151.2164539
11798	lancejepsen	80735782	Coronavirus vaccine: J&amp;J enrolls 60K people for vaccine trials, WHO warns of resurgence in Europe 	California, USA	Thu Aug 20 23:44:32 +0000 2020	2020	8	Coronavirus vaccine: J&amp;J enrolls 60K people for vaccine trials, WHO warns of resurgence in Europe 	vaccine j j enrolls 60k people vaccine trials warns resurgence europe	36.7014631	-118.7559974
