index	Username	UserID	Tweet	Location	Date	Year	Month	Tweet_Translated	Tweets_Clean	Latitude	Longitude
3211	MickKime	608074792	RT @NeilMcMahon: Yeah, don’t shop at Harvey Norman.  Via a Facebook post. #Coronavirus 	Newcastle,Australia	Sat Feb 08 11:59:57 +0000 2020	2020	2	RT @NeilMcMahon: Yeah, don’t shop at Harvey Norman.  Via a Facebook post. #Coronavirus 	@neilmcmahon yeah shop harvey norman facebook post	-32.9272881	151.7812534
3212	Anita30997593	950745835	"RT @mgrant76308: The pair allegedly sprayed the mysterious substance on $7,300 worth of product, and cleanup will cost $2,400.
"	Georgia, USA	Sat Feb 08 11:59:57 +0000 2020	2020	2	"RT @mgrant76308: The pair allegedly sprayed the mysterious substance on $7,300 worth of product, and cleanup will cost $2,400.
"	@mgrant76308 pair allegedly sprayed mysterious substance 7,300 worth product cleanup cost 2,400	32.3293809	-83.1137366
3213	AzBeto1997	4442049553	RT @Thomas1774Paine: Did China's Tencent Accidentally Leak The True Terrifying Coronavirus Statistics 		Sat Feb 08 11:59:57 +0000 2020	2020	2	RT @Thomas1774Paine: Did China's Tencent Accidentally Leak The True Terrifying Coronavirus Statistics 	@thomas1774paine china's tencent accidentally leak true terrifying statistics	No latitude	No longitude
3214	page_eco	817270221236879360	In his new book “Not born yesterday”, @hugoreasoning describes how people are much less gullible and easy to manipu… 	Sydney	Sat Feb 08 11:59:57 +0000 2020	2020	2	In his new book “Not born yesterday”, @hugoreasoning describes how people are much less gullible and easy to manipu… 	book born yesterday @hugoreasoning describes people much less gullible easy manipu	-33.8548157	151.2164539
3215	mauxigarcia	72334684	RT @RCR750: Muere por coronavirus la primera víctima no china. Un estadounidense de 60 años. 	Caracas, Venezuela	Sat Feb 08 11:59:56 +0000 2020	2020	2	RT @ RCR750: The first non-Chinese victim dies from coronavirus. A 60-year-old American.	rcr 750 first non-chinese victim dies 60 year-old american	10.506098	-66.9146017
3216	LFC_Dylann	1168891003257966597	Recon this is what started the coronavirus 		Sat Feb 08 11:59:56 +0000 2020	2020	2	Recon this is what started the coronavirus 	recon started	No latitude	No longitude
3217	BadFoxGraphics	3375809956	This @foxandfriends chyron might lead viewers to worry there’s been a death reported from #coronavirus in the U.S.… 		Sat Feb 08 11:59:56 +0000 2020	2020	2	This @foxandfriends chyron might lead viewers to worry there’s been a death reported from #coronavirus in the U.S.… 	@foxandfriends chyron might lead viewers worry death reported	No latitude	No longitude
3218	world_sheep	1204703849715552257	For everyone saying #Coronavirus is not deadly and 2% death rate is nothing..  that's what we're being told. We kno… 		Sat Feb 08 11:59:55 +0000 2020	2020	2	For everyone saying #Coronavirus is not deadly and 2% death rate is nothing..  that's what we're being told. We kno… 	everyone saying deadly death rate nothing .. that's we're told kno	No latitude	No longitude
3219	MarieZom	1185325214797840385	Coronavirus: Are African countries ready? 		Sat Feb 08 11:59:55 +0000 2020	2020	2	Coronavirus: Are African countries ready? 	african countries ready	No latitude	No longitude
3220	gulfkannadiga	52129274	RT @MailOnline: Eighty-six people die of coronavirus in a DAY in China as Beijing begins mass arrest of sufferers 	Udupi, India	Sat Feb 08 11:59:54 +0000 2020	2020	2	RT @MailOnline: Eighty-six people die of coronavirus in a DAY in China as Beijing begins mass arrest of sufferers 	@mailonline eighty-six people die day china beijing begins mass arrest sufferers	13.3419169	74.7473232
3221	ali_ducharme	839768832558399491	My condolences to the family of the American who died. This trending thread also mentioned that a Japanese citizen… 	Universe (hangs out in USÀ)	Sat Feb 08 11:59:54 +0000 2020	2020	2	My condolences to the family of the American who died. This trending thread also mentioned that a Japanese citizen… 	condolences family american died trending thread also mentioned japanese citizen	No latitude	No longitude
3222	sailindude	108655658	How Protests and Coronavirus Are Impacting Hong Kong’s Vibrant Food Scene - Eater 	Tampa Palms	Sat Feb 08 11:59:54 +0000 2020	2020	2	How Protests and Coronavirus Are Impacting Hong Kong’s Vibrant Food Scene - Eater 	protests impacting hong kong vibrant food scene eater	27.893355550000003	-82.4985992
3223	CockboneYuk	1130572639104393217	RT @cnni: Mainland China had its deadliest day in the Wuhan coronavirus outbreak Friday, with authorities reporting 86 fatalities. 	Shanxi	Sat Feb 08 11:59:54 +0000 2020	2020	2	RT @cnni: Mainland China had its deadliest day in the Wuhan coronavirus outbreak Friday, with authorities reporting 86 fatalities. 	@cnni mainland china deadliest day wuhan outbreak friday authorities reporting 86 fatalities	37.0	112.0
3224	leogwartstan	2220384672	"RT @OlaTinee: Coronavirus: Africa are you ready??? 

Africans: Yeaaa 

Coronavirus: I said Africans are you readdyyyyyyy 🤘🏾🤘🏾🤘🏾🤘🏾🤘🏾 "	hogwarts	Sat Feb 08 11:59:54 +0000 2020	2020	2	"RT @OlaTinee: Coronavirus: Africa are you ready??? 

Africans: Yeaaa 

Coronavirus: I said Africans are you readdyyyyyyy 🤘🏾🤘🏾🤘🏾🤘🏾🤘🏾 "	@olatinee africa ready africans yeaaa said africans readdyyyyyyy 🤘 🏾 🤘 🏾 🤘 🏾 🤘 🏾 🤘 🏾	-1.24139975	36.784112734047056
3225	SammyAEC	24596135	Does that now mean had out outbreak of coronavirus disease spreading from UK, it might have been passed on from cow… 	Southampton, Hampshire	Sat Feb 08 11:59:53 +0000 2020	2020	2	Does that now mean had out outbreak of coronavirus disease spreading from UK, it might have been passed on from cow… 	mean outbreak disease spreading uk might passed cow	42.2307547	-72.7405267
3226	EggsonDaVinci	614851991	"I will instruct Illuminati to modify the
Coronavirus disease 🦠 into an even
deadlier mutated form and it will be
kn… "	This is Beyond Your Experience	Sat Feb 08 11:59:52 +0000 2020	2020	2	"I will instruct Illuminati to modify the
Coronavirus disease 🦠 into an even
deadlier mutated form and it will be
kn… "	instruct illuminati modify disease 🦠 even deadlier mutated form kn	No latitude	No longitude
3227	MILTONESPINOZAF	553668770	RT @Tssomas: We're clearly being lied to, wtf is going on in China #coronavirus 	World Patriot, Costa Rica 	Sat Feb 08 11:59:52 +0000 2020	2020	2	RT @Tssomas: We're clearly being lied to, wtf is going on in China #coronavirus 	@tssomas we're clearly lied wtf going china	No latitude	No longitude
3228	Gambiste1	1136370591517290496	RT @ChoZynWordZ: China blocks #FoxConn from resuming production on 10th. $AAPL #coronavirus 		Sat Feb 08 11:59:52 +0000 2020	2020	2	RT @ChoZynWordZ: China blocks #FoxConn from resuming production on 10th. $AAPL #coronavirus 	@chozynwordz china blocks #foxconn resuming production 10th aapl	No latitude	No longitude
3229	phantoma_s	890941069327835137	Les autorités chinoises utilisent des caméras de reconnaissance faciale, l'IA et les données volumineuses du systèm… 		Sat Feb 08 11:59:51 +0000 2020	2020	2	Chinese authorities use facial recognition cameras, AI and big data from the system.	chinese authorities use facial recognition cameras ai big data system	No latitude	No longitude
3230	Vilmapooh	358149935	RT @abc_es: La familia británica residente en Mallorca aislada por un posible caso de coronavirus sigue en el hospital 	Puerto Rico, CT, USA	Sat Feb 08 11:59:51 +0000 2020	2020	2	RT @abc_es: The British family residing in Mallorca isolated by a possible case of coronavirus is still in the hospital	@abc_es british family residing mallorca isolated possible case still hospital	18.1990856	-66.23444888114108
3231	fabrepatrice1	1222665051087278080	RT @ChJeguAOF: Une semaine de Bourse - Le coronavirus pèse de nouveau sur les marchés 	Luxembourg	Sat Feb 08 11:59:50 +0000 2020	2020	2	RT @ChJeguAOF: One week of trading - The coronavirus weighs again on the markets	@chjeguaof one week trading weighs markets	49.8158683	6.1296751
3232	wilrickquisto	722156384767385600	RT @CBCNews: BREAKING: U.S. citizen dead from coronavirus in Wuhan. 	Halifax, Nova Scotia	Sat Feb 08 11:59:49 +0000 2020	2020	2	RT @CBCNews: BREAKING: U.S. citizen dead from coronavirus in Wuhan. 	@cbcnews breaking citizen dead wuhan	44.648618	-63.5859487
3233	ChanInari	948356791951339522	RT @kondekturbus_: An unknown construction site inside the #quarantine zone in China. #coronavirus 	Illinois, USA	Sat Feb 08 11:59:49 +0000 2020	2020	2	RT @kondekturbus_: An unknown construction site inside the #quarantine zone in China. #coronavirus 	@kondekturbus_ unknown construction site inside #quarantine zone china	40.0796606	-89.4337288
3234	jordisanuy	411802485	RT @malacarasev: VAN A QUERE LOS SEÑORE UN POQUITITO DE CORONAVIRUS PARA TERMINA 	Barcelona, Catalunya	Sat Feb 08 15:59:59 +0000 2020	2020	2	RT @malacarasev: THEY ARE GOING TO LOVE THE LORD A LITTLE LITTLE CORONAVIRUS TO END	@malacarasev going love lord little little end	41.3828939	2.1774322
3235	JoannaTeglund	439321373	12. potwierdzony przypadek #2019nCoV #koronawirus🦠#coronavirus w Niemczech - żona mężczyzny, który pracuje w firmie… 	Stockholm,  Warszawa	Sat Feb 08 15:59:59 +0000 2020	2020	2	12 confirmed case # 2019nCoV # coronavirus🦠 # coronavirus in Germany - wife of a man who works for the company ...	confirmed case 2019ncov 🦠 germany wife man works company	No latitude	No longitude
3236	CharlyBerry_24	2163770082	#URGENTE #ULTIMAHORA MUERE PACIENTE CHINO AISLADO EN QUITO #coronavirus #Ecuador 		Sat Feb 08 15:59:59 +0000 2020	2020	2	#URGENT #LAST HOUR DIES CHINESE PATIENT ISOLATED IN QUITO #coronavirus #Ecuador	#urgent #last hour dies chinese patient isolated quito #ecuador	No latitude	No longitude
3237	ielledean	3600638474	DOH urges public to avoid crowded events amid coronavirus alert:via @ABSCBNNews	Philippines	Sat Feb 08 15:59:58 +0000 2020	2020	2	DOH urges public to avoid crowded events amid coronavirus alert:via @ABSCBNNews	doh urges public avoid crowded events amid alert @abscbnnews	12.7503486	122.7312101
3238	beequebq	1059402154534817792	RT @STcom: Coronavirus: 7 new confirmed cases in S'pore, possible new cluster involving church in Paya Lebar 		Sat Feb 08 15:59:58 +0000 2020	2020	2	RT @STcom: Coronavirus: 7 new confirmed cases in S'pore, possible new cluster involving church in Paya Lebar 	@stcom confirmed cases s'pore possible cluster involving church paya lebar	No latitude	No longitude
3239	winnipegsun	28587570	Coronavirus death toll set to surpass SARS 	Winnipeg, Manitoba	Sat Feb 08 15:59:58 +0000 2020	2020	2	Coronavirus death toll set to surpass SARS 	death toll set surpass sars	49.8955367	-97.1384584
3240	SunnyMMoudgil	1147747042233421825	"RT @Ach_Balkrishna: #कोरोना जैसे वायरस से बचा सकते हैं #तुलसी व #गिलोय #CoronaVirus

#आचार्यबालकृष्ण #acharyabalkris…"	Himachal Pradesh, India	Sat Feb 08 15:59:58 +0000 2020	2020	2	"RT @Ach_Balkrishna: #Corona can protect against viruses like #Tulsi and #Giloy #CoronaVirus

#Acharyabalkrishna # acharyabalkris…"	@ach_balkrishna #corona protect viruses like #tulsi #giloy #acharyabalkrishna acharyabalkris	31.81676015	77.34932051968858
3242	lynvgarcia	77200952	RT @ABSCBNNews: Isang Pinoy sa United Arab Emirates ang nagpositibo sa 2019 Novel #Coronavirus. 	Republic of the Philippines	Sat Feb 08 15:59:57 +0000 2020	2020	2	RT @ABSCBNNews: A Filipino in the United Arab Emirates tested positive for the 2019 Novel #Coronavirus.	@abscbnnews filipino united arab emirates tested positive novel	12.7503486	122.7312101
3243	Wiggy1965Jazz	1219037764798296064	RT @Hillchaser: 		Sat Feb 08 15:59:57 +0000 2020	2020	2	RT @Hillchaser: 	@hillchaser	No latitude	No longitude
3244	WorldTruthTV	21032566	Nature Science Journal Warned About “Pathogens Escaping” Wuhan Level-4 Biosafety Lab (BSL-4) Before Coronavirus Out… 	N.Y.C	Sat Feb 08 15:59:57 +0000 2020	2020	2	Nature Science Journal Warned About “Pathogens Escaping” Wuhan Level-4 Biosafety Lab (BSL-4) Before Coronavirus Out… 	nature science journal warned pathogens escaping wuhan level biosafety lab bsl	35.6729639	-79.0392919
3245	smartthumb	249171334	"Is coronavirus ten times WORSE than feared?
#china  "	London, England	Sat Feb 08 15:59:57 +0000 2020	2020	2	"Is coronavirus ten times WORSE than feared?
#china  "	ten times worse feared #china	51.5073219	-0.1276474
3246	GaryImheigin	2182556844	RT @Tssomas: We're clearly being lied to, wtf is going on in China #coronavirus 	England, United Kingdom	Sat Feb 08 15:59:57 +0000 2020	2020	2	RT @Tssomas: We're clearly being lied to, wtf is going on in China #coronavirus 	@tssomas we're clearly lied wtf going china	52.5310214	-1.2649062
3247	TheJayCalledLee	293025517	In France, two schools to shut as five British nationals among new coronavirus cases 	Tokyo	Sat Feb 08 15:59:57 +0000 2020	2020	2	In France, two schools to shut as five British nationals among new coronavirus cases 	france two schools shut five british nationals among cases	35.6828387	139.7594549
3248	masa_okaji_	1150003336352899072	RT @business: Forget coronavirus. We’re not ready for the next global virus outbreak via @BW	Japan	Sat Feb 08 15:59:57 +0000 2020	2020	2	RT @business: Forget coronavirus. We’re not ready for the next global virus outbreak via @BW	@business forget ready next global virus outbreak @bw	36.5748441	139.2394179
3249	ekemma	33293133	"Without health, we have nothing. 
#Coronavirus #TEDTalk 
"	Abuja, Nigeria	Sat Feb 08 15:59:57 +0000 2020	2020	2	"Without health, we have nothing. 
#Coronavirus #TEDTalk 
"	without health nothing #tedtalk	9.0643305	7.4892974
3250	jorr2006	40697152	"RT @TIME: ""An eternal hero."" Whistleblower doctor Li Wenliang, who sounded an early warning about coronavirus, dies in China "		Sat Feb 08 15:59:57 +0000 2020	2020	2	"RT @TIME: ""An eternal hero."" Whistleblower doctor Li Wenliang, who sounded an early warning about coronavirus, dies in China "	@time eternal hero whistleblower doctor li wenliang sounded early warning dies china	No latitude	No longitude
3251	listin_semanal	1120741599145799680	En Ecuador falleció el ciudadano chino que dio negativo para coronavirus | Ecuador | Noticias… 	Valencia, Spain	Sat Feb 08 15:59:57 +0000 2020	2020	2	In Ecuador, the Chinese citizen who tested negative for coronavirus died | Ecuador | News…	ecuador chinese citizen tested negative died ecuador news	39.4697065	-0.3763353
3252	cecicha56190995	1168172452863569922	RT @SophieHRW: Will we ever really be able to know how the #Coronavirus played out across #Xinjiang? ⁦@hrw⁩ ⁦@hrw_chinese⁩  	Hong Kong	Sat Feb 08 15:59:56 +0000 2020	2020	2	RT @SophieHRW: Will we ever really be able to know how the #Coronavirus played out across #Xinjiang? ⁦@hrw⁩ ⁦@hrw_chinese⁩  	@sophiehrw ever really able know played across #xinjiang ⁦ @hrw ⁩ ⁦ @hrw_chinese ⁩	22.350627	114.1849161
