	Username	UserID	Tweet	Reply_to	Location	Date	Coordinates
3118	NathalieAndr	287220324	Coronavirus, disparition inquiétante, Neymar : le point à la mi-journée via @LeTelegramme		Lannéanou	Fri Feb 07 11:59:51 +0000 2020	
3119	Diab0l029	849108793006972928	RT @chaussisfamily: En Chine, la mort du médecin lanceur d'alerte sur le coronavirus provoque la colère 		BRETAGNE  France	Fri Feb 07 11:59:51 +0000 2020	
3120	ShariifMoalim	527640108	Cabsi ka dhalatay Dhaqtarkii markii ugu horeysay kashifay jiritaanka CoronaVirus oo cudurkii u dhintay..… 		Mogadishu, Somalia	Fri Feb 07 11:59:51 +0000 2020	
3121	teayoulips	1396494702	RT @sunbrk: Coronavirus ah fiyavalhu thah varugadha kuran Raees edhivadaigenffi 			Tue Jan 28 11:59:59 +0000 2020	
3122	vincentphann_	507080512	Okay nvm it’s not the coronavirus 		Melbourne, Victoria	Tue Jan 28 11:59:59 +0000 2020	
3123	MaribellePinson	3310681625	Le coronavirus chinois réveille les stéréotypes racistes envers les Asiatiques #JeNeSuisPasUnVirus		France BFC	Tue Jan 28 11:59:59 +0000 2020	
3124	SonOfUhGunn	706989313037377536	Anybody have any good accounts I can follow for coronavirus updates? Preference given to those accounts that were t… 		Coastal Carolina	Tue Jan 28 11:59:58 +0000 2020	
3125	jesusco21218493	4920119626	FOTOS: Así es por dentro el mercado donde se habría originado el coronavirus 		Venezuela	Tue Jan 28 11:59:58 +0000 2020	
3126	srubenfeld	9376172	RT @guardian: Coronavirus: Britain prepares to evacuate citizens from Hubei 		New York	Tue Jan 28 11:59:58 +0000 2020	
3127	Honey_Pot116	3034782676	"RT @imirante: Risco do coronavírus é ""elevado""; Emap diz que navios são monitorados no Porto do Itaqui #Emap #coron…"			Tue Jan 28 11:59:58 +0000 2020	
3128	rakhenderyyyy	1032634119006507008	"RT @cuttolipta: องค์การอนามัยโลกออกมาแก้ไขปรับให้ #coronavirus เป็นความเสี่ยงระดับสูงแล้วในระดับโลก
#ไวรัสโคโรน่าสายพันธุ์ใหม่2019 "			Tue Jan 28 11:59:58 +0000 2020	
3129	basbatu20	720593044370825216		7.205930443708252e+17		Tue Jan 28 11:59:58 +0000 2020	
3130	jerico4	192466049	RT @Reuters: From @ReutersGraphics: Tracking China’s novel coronavirus by @GurmanBhatia @catecadell 		東京都杉並区	Tue Jan 28 11:59:58 +0000 2020	
3131	saltjuns	917696948999561217	JFKDJSJSND my lecturer today was talking about the coronavirus saying that it affected age groups around 50-60,,, a… 		+65 	Tue Jan 28 11:59:58 +0000 2020	
3132	Mikey_XII	2276544671	"RT @KoosdlRey: Uber driver in China.
#coronavirus "		Accra	Tue Jan 28 11:59:57 +0000 2020	
3133	dianapaty_82	1658527423	RT @HLN_BE: LIVE. Al 10 stalen onderzocht op coronavirus in ons land, dodental in China stijgt tot 106 			Tue Jan 28 11:59:57 +0000 2020	
3134	miminniena	821040069456707585	"RT @cuttolipta: องค์การอนามัยโลกออกมาแก้ไขปรับให้ #coronavirus เป็นความเสี่ยงระดับสูงแล้วในระดับโลก
#ไวรัสโคโรน่าสายพันธุ์ใหม่2019 "		EXO L	Tue Jan 28 11:59:57 +0000 2020	
3135	muriel_lsr	716206330273464321	RT @BFMTV: #JeNeSuisPasUnVirus: des Asiatiques dénoncent les amalgames et le racisme liés au coronavirus 		La ville rose	Tue Jan 28 11:59:57 +0000 2020	
3136	areseul	1128924515982090240	@jandi21 @biancaonly @littlebirdstore Anjo, fica tranquila, o prazo é de 30 à 70 dias úteis para a entrega  a parti… 	63651999.0	Manaus, Brasil	Tue Jan 28 11:59:56 +0000 2020	
3137	SwettVolcan	1031221108228468737	RT @DolarToday: Así es por dentro el mercado donde se habría originado el coronavirus que tiene al mundo en alerta 		Venezuela Oriente Edo.Sucre	Tue Jan 28 11:59:56 +0000 2020	
3138	Netfeliix	393992450		393992450.0	Quezon City	Tue Jan 28 11:59:56 +0000 2020	
3139	nonomurax	62684041	RT @guardian: Coronavirus: Britain prepares to evacuate citizens from Hubei 		東京都杉並区	Tue Jan 28 11:59:56 +0000 2020	
3140	ABranger_wife	1172106776646279168	RT @Reuters_co_jp: 感染症理由のチャーター機派遣、過去50年間なかった＝岡田官房副長官  		日本 	Tue Jan 28 11:59:56 +0000 2020	
3141	itiui40en	341286054	RT @NBCNews: LATEST: Coronavirus death toll spikes to 106 in China as U.S. plans to evacuate citizens from Wuhan. 		Japan	Tue Jan 28 11:59:56 +0000 2020	
3142	lyne_christy	1194631361031741440	"Coronavirus - anagram - Carnivorous ... Coincidence???
#coronavirus "			Tue Jan 28 11:59:55 +0000 2020	
3143	minitornado86	830970003390361600	RT @drscott_atlanta: Physicians Doubt CDC, WHO Readiness for Possible Coronavirus Pandemic 		United States	Tue Jan 28 11:59:55 +0000 2020	
3144	MunshifMunzir	904377811204325377	If you have any doubts that you would have interacted with an infected Chinese/fellow Sri Lankan who had interacted… 		Dehiwela	Tue Jan 28 11:59:55 +0000 2020	
3145	cesivega	239123410	RT @Timainas_: el coronavirus en mi paquete de aliexpress 		FIND YOUR FREEDOM IN THE MUSIC	Tue Jan 28 11:59:54 +0000 2020	
3146	94_9americafm	237736986	Coronavirus: Salud monitorea a 35 paraguayos que volvieron de China 		Pedro Juan Caballero - Py	Tue Jan 28 11:59:54 +0000 2020	
3147	itsjessica_days	1207490021382443008	"Be safe please, save our earth.. #coronavirus #SaveAustralia #SaveMonasSaveJakarta
.
.
God please bless us, please… "		Indonesia	Tue Jan 28 11:59:54 +0000 2020	
3148	NST_Pie	415368509	"RT @cuttolipta: องค์การอนามัยโลกออกมาแก้ไขปรับให้ #coronavirus เป็นความเสี่ยงระดับสูงแล้วในระดับโลก
#ไวรัสโคโรน่าสายพันธุ์ใหม่2019 "		Bangkok, Thailand	Tue Jan 28 11:59:54 +0000 2020	
3149	Taxhttbts	1186659063561519110	"RT @cuttolipta: องค์การอนามัยโลกออกมาแก้ไขปรับให้ #coronavirus เป็นความเสี่ยงระดับสูงแล้วในระดับโลก
#ไวรัสโคโรน่าสายพันธุ์ใหม่2019 "			Tue Jan 28 11:59:54 +0000 2020	
3150	BawaHS	54827721	"We stopped #Ebola, will stop #Coronavirus too: #HarshVardhan @drharshvardhan 
"		#Jalandha  #Punjab  #India	Tue Jan 28 11:59:54 +0000 2020	
3151	Holykisses	266238856	"Some erected tall brick walls to block roads, with signs saying ""No outsiders allowed in.""

One village had winched… "			Tue Jan 28 11:59:53 +0000 2020	
3152	ladyblue1337	1022911802898694144	RT @SkyNews: Coronavirus outbreak set to hit production of new cheaper iPhone - reports 			Tue Jan 28 11:59:53 +0000 2020	
3153	pilotven	139129480	RT @PDChina: Fight against coronavirus (China Daily) 		Caracas	Tue Jan 28 11:59:53 +0000 2020	
3154	jot_au	358506497	RT @guardian: Coronavirus: Britain prepares to evacuate citizens from Hubei 		Redfern, Sydney	Tue Jan 28 11:59:53 +0000 2020	
3155	DebatAlRojoVivo	237413314	"🔴 María Neira, responsable de Salud Pública de la OMS, sobre el coronavirus: ""El 98% de los casos y de la mortalida… "			Tue Jan 28 11:59:53 +0000 2020	
3156	heroicscene	288670317	RT @Twt_Cyberjaya: Perbandingan virus influenza vs coronavirus. 			Tue Jan 28 11:59:53 +0000 2020	
3157	Ranthalos	817449998484963328	"RT @sopitas: El perrito se comió algo más importante que su tarea, fue su pasaporte y le salvó la vida 🐶 😍 
 "		Aguascalientes, México	Tue Jan 28 11:59:53 +0000 2020	
3158	h2p06OrOor7Ixi3	1219969594997334017	RT @robert_spalding: “China has reportedly deployed 40 industrial incinerators to the epicentre of the coronavirus outbreak Wuhan” 			Thu Feb 20 10:59:35 +0000 2020	
3159	pipoxipol_	956503483	RT @JDTotana: Coronavirus highlights 		salto/montevideo, uruguay	Sun Jan 26 23:59:59 +0000 2020	
3160	IvanSotoG	26916095	RT @valemilano4: Llegó el coronavirus a los Grammys 😂 		en la Casa de Honey Boo Boo	Sun Jan 26 23:59:59 +0000 2020	
3161	aragraceee	2551904941	DO NOT depend on the fact na wala pay confirmed cases of coronavirus sa cebu. it's in the culture that most people… 			Sun Jan 26 23:59:59 +0000 2020	
3162	turbulentawsten	921850082013655040	RT @siwuol_: rt to save life #coronavirus 			Sun Jan 26 23:59:58 +0000 2020	
3163	legnatte	4561344144	RT @guardianscience: Coronavirus: Is this the next pandemic? 			Sun Jan 26 23:59:58 +0000 2020	
3164	HenriquePantoj3	1535579437	RT @recordtvoficial: O #DomingoEspetacular acompanha agora o alerta mundial para o coronavírus 		Ananindeua, Pará	Sun Jan 26 23:59:58 +0000 2020	
3165	RodriguezOcho	2227058946	RT @acerealkiller_: las moleculas de coronavirus dentro del murcielago 		bronxrepos	Sun Jan 26 23:59:57 +0000 2020	
3166	Newby116	1182806222199820288	RT @RT_com: China says coronavirus can spread before symptoms show as death toll grows to 80 &amp; 5th US case is confirmed 		Florida	Sun Jan 26 23:59:57 +0000 2020	
3167	Scillia_pre	3374312375	RT @Shumael_r7: Le coronavirus quand il va faire face à mon system immunitaire : 			Sun Jan 26 23:59:57 +0000 2020	
3168	mieyrebus	1012694942357942274	RT @averyslullaby: last time yall be joking about ww3 and now this coronavirus!!! i can't stress this enough 			Sun Jan 26 23:59:57 +0000 2020	
3169	Luka_jd	1166425844035837953	RT @LgyGuillaume: #NouvellePhotoDeProfil faut se protéger du coronavirus là 			Sun Jan 26 23:59:56 +0000 2020	
3170	DannySpiceOne	845394384057069568	RT @abc13houston: Coronavirus: 5th case of new virus confirmed in Arizona, bringing US total to 5 		H Town	Sun Jan 26 23:59:56 +0000 2020	
3171	MyHEALTHKKM	1338312060	"Call Out - Coronavirus (2019-nCov)

Rancangan Assalamualaikum dari Tv Alhijrah akan berhubung dengan Dr. Siti Aisah… "		Putrajaya, Wilayah Persekutuan	Sun Jan 26 23:59:56 +0000 2020	
3172	RMCarpiano	2564697607	"Life during quarantine: Recently updated, nicely details implementation realities &amp; problems: 
-Confusion among pub… "		Riverside, CA	Sun Jan 26 23:59:56 +0000 2020	
3173	blancarayoo	752648856299384833	RT @SylesteFox10: #Breaking This just released from the @AZDHS #coronavirus case in Arizona 			Sun Jan 26 23:59:56 +0000 2020	
3174	Curtisray1975	2919946669	RT @FAIRImmigration: A new coronavirus outbreak has many nations concerned, but is the U.S. more vulnerable do to our porous border? 		Houston, TX	Sun Jan 26 23:59:56 +0000 2020	
3175	AquilesMaldi	1064790014	RT @eldiariodedross: Este es el coronavirus visto desde un microscopio. ¡Encantado de conocerte, perturbador amiguito! 			Sun Jan 26 23:59:56 +0000 2020	
3176	cmodowd	2330341389	RT @Reuters: Los Angeles County confirms first case of coronavirus 			Sun Jan 26 23:59:55 +0000 2020	
3177	rtaccon	12793372	"University Johns Hopkins
CORONAVIRUS 2019-nCoV VISUALIZED
"		Europe	Sun Jan 26 23:59:55 +0000 2020	
3178	LadyLiberty1791	2317749679	RT @mitchellvii: How does the Wuhan coronavirus outbreak compare to SARS and MERS? | TheHill 			Sun Jan 26 23:59:55 +0000 2020	
3179	yourd4ddy_	1136768413	"RT @meIeana: How to wear mask , please share this so that many people can learn the correct way 
#coronavirus #CoronaOutbreak 
 "		🇲🇲	Sun Jan 26 23:59:55 +0000 2020	
3180	Crushian_Reborn	889937894202363904	RT @RudiHofmann: Ist das Epizentrum des Coronavirus in China eine Biowaffen-Forschungsanlage? (Video) 			Sun Jan 26 23:59:55 +0000 2020	
3181	yopekhairul	493229143	RT @DGHisham: Kenyataan Akhbar KPK 26 Januari 2020 – Situasi Terkini Jangkitan Novel Coronavirus di Malaysia 		kuantan,pahang	Sun Jan 26 23:59:55 +0000 2020	
3182	Crucifuckedd	2480018802	The coronavirus arrived at the right time to finish humanity 			Sun Jan 26 23:59:55 +0000 2020	
3183	matuastoandini1	1023763601159544834	"RT @clarincom: Afirman que el riesgo de que el coronavirus llegue a la Argentina ""es bajo"" "		PATAGONIA , al sud de Malargüe	Sun Jan 26 23:59:54 +0000 2020	
3184	javeye	1095934417	"“La Alcaldía de Medellín los invita a la atención a medios que se llevará a cabo este *lunes 27 de enero*.
📖 Medida… "		Medellín, Colombia	Sun Jan 26 23:59:54 +0000 2020	
3185	flpnsljb	1214171475202068480	"RT @meIeana: How to wear mask , please share this so that many people can learn the correct way 
#coronavirus #CoronaOutbreak 
 "		asgard	Sun Jan 26 23:59:54 +0000 2020	
3186	hjarias	58198359	RT @eldiario: #Atención | Autoridades sanitarias de EEUU🇺🇸 confirmaron cinco casos de #Coronavirus 😷, informó @AFPespanol. 			Sun Jan 26 23:59:54 +0000 2020	
3187	unnpopullar	1003320337516367873	RT @Unkle_K: This is how the coronavirus started 			Sun Jan 26 23:59:54 +0000 2020	
3188	SanJacintoClan	4128946034	Viral video of 'whistleblower' nurse suggests the coronavirus outbreak is much worse than Chinese gov't admits - Th… 		Galveston Island in the Great State of  Texas	Sun Jan 26 23:59:54 +0000 2020	
3189	LucasLodi__	914641554412843008	RT @stecezar5: É o coronavírus q tem medo do brasileiro 			Sun Jan 26 23:59:54 +0000 2020	
3190	JoseGimeno7	579033935	RT @acerealkiller_: las moleculas de coronavirus dentro del murcielago 		Valencia, España	Sun Jan 26 23:59:53 +0000 2020	
3191	didinrosadi7	2484826424	"RT @ClickBandung: Kenapa Mirip Zombie Orang Yang terkena #VirusCorona Wuhan China?

#coronavirus #virus #wuhan #hubei #china "		Bandung 40286	Sun Jan 26 23:59:53 +0000 2020	
3192	Dave2307	241410022	More than 2500 people infected and 80 people had died of the #Coronavirus in #China. The rate is now 1000 people pe… 		Sydney Australia	Sun Jan 26 23:59:53 +0000 2020	
3193	asagaodaaa	1142295346548105217	RT @May_Roma: イギリス、国立病院医師とスタッフかコロナウイルス感染者の死体処理について説明うける。死者が出る前提になっている。国境警備は綿密な検査のために大増員。イギリス政府は臨戦態勢だか中国からの入国禁止せずネットユーザーは激怒。			Sun Jan 26 23:59:53 +0000 2020	
3194	raturns	109529834	RT @guardianscience: Coronavirus: Is this the next pandemic? 			Sun Jan 26 23:59:53 +0000 2020	
3195	andrew_524	2624299437	RT @KTLA: BREAKING: The first case of Wuhan coronavirus has been confirmed in Los Angeles County, health officials said 			Sun Jan 26 23:59:53 +0000 2020	
3196	shrink31	160564741	Raza les paso las recomendaciones contra el coronavirus es muy importante que la hagan al pie de l letra pues el in… 		Monterrey, Nuevo León	Sun Jan 26 23:59:52 +0000 2020	
3197	GrouperBreath	23376052	"RT @repmarkpocan: Meet our new coronavirus czar. 

I feel safer already. "		Sun City Center, FL	Wed Feb 26 23:59:58 +0000 2020	
3198	sofiatttran	775034977763397637	"RT @OH_mes2: The staff member of a popular singer is currently being tested for Coronavirus after traveling overseas for activities

"			Fri Feb 28 11:59:58 +0000 2020	
3199	sunilmhk	17308865	@BNODesk News is that they have U-shaped drainage and there are two cases in the building both in ‘room 7’ of the 1… 	2985479932.0	Hong Kong	Mon Feb 10 17:29:43 +0000 2020	
3200	tomassyrovatka	1580706619	"RT @VRonskiJ1892: Složité rozhodování, ale asi by to dávalo smysl. Tyhle velké zápasy bez lidí si nedovedu představit.

"		Česká republika	Tue Mar 10 11:29:58 +0000 2020	
3201	thepainterflynn	58199261	BBC News - Coronavirus: Five Brits in French ski chalet catch virus 		Ireland	Sat Feb 08 11:59:59 +0000 2020	
3202	LenguaToro	1201156762985992192	RT @guardian: Coronavirus: five new cases in France are British nationals 			Sat Feb 08 11:59:59 +0000 2020	
3203	Nathanael_Music	2306363837	@AgencementJra @louiseehleuter @SouthJoker75 déjà arrêtez tous avec votre Putin de grippe la, la grippe n'est pas l… 	7.424003772288287e+17	Narbonne	Sat Feb 08 11:59:59 +0000 2020	
3204	afroditaderojo	96156918	RT @MetroUK: Tests for coronavirus are not always 100% accurate, so there may be more cases that we know of 		Paraguay	Sat Feb 08 11:59:59 +0000 2020	
3205	Luis_rod1982	1196173268794953729	RT @elcomerciocom: El dengue deja siete muertos en Perú mientras el mundo teme al coronavirus 		Ecuador 	Sat Feb 08 11:59:58 +0000 2020	
3206	yoly2944	631330973	"RT @ministeriosalud: ¿Supiste? El Ministerio de Salud decreta Alerta Sanitaria por Nuevo #Coronavirus.

Conoce más aquí: "			Sat Feb 08 11:59:58 +0000 2020	
3207	shooflypiehon	517520205	@ImCassDR200 @RacismDog But in fact that is exactly what they're doing:  	4343919861.0	Toronto, Ontario	Sat Feb 08 11:59:58 +0000 2020	
3208	ThohaAli	395632957	RT @AJEnglish: Art Basel cancels Hong Kong fair due to Coronavirus outbreak 			Sat Feb 08 11:59:58 +0000 2020	
3209	236Medecine	1186924595280076800	"RT @AlerteSanitaire: [#coronavirusFrance]  Cinq nouveaux cas groupés de #coronavirus confirmés en France. 
Toute l'information ici 👇
"			Sat Feb 08 11:59:58 +0000 2020	
3210	dr_Scott_cl	2897750667	RT @Ciachi_cl: Científicos chinos identifican al pangolín como un eslabón clave en la transmisión del coronavirus v…			Sat Feb 08 11:59:58 +0000 2020	
3211	IndyWorld	25080738	Chinese doctor who warned about coronavirus outbreak dies after being infected by virus 		London, United Kingdom	Sat Feb 08 11:59:58 +0000 2020	
3212	MickKime	608074792	RT @NeilMcMahon: Yeah, don’t shop at Harvey Norman.  Via a Facebook post. #Coronavirus 		Newcastle,Australia	Sat Feb 08 11:59:57 +0000 2020	
3213	Anita30997593	950745835	"RT @mgrant76308: The pair allegedly sprayed the mysterious substance on $7,300 worth of product, and cleanup will cost $2,400.
"		Georgia, USA	Sat Feb 08 11:59:57 +0000 2020	
3214	AzBeto1997	4442049553	RT @Thomas1774Paine: Did China's Tencent Accidentally Leak The True Terrifying Coronavirus Statistics 			Sat Feb 08 11:59:57 +0000 2020	
3215	page_eco	817270221236879360	In his new book “Not born yesterday”, @hugoreasoning describes how people are much less gullible and easy to manipu… 		Sydney	Sat Feb 08 11:59:57 +0000 2020	
